Districts_N,Area,Category_N,Crop_N,Year,Max_Temp,Min_Temp,Rainfall, Humidity,Wind_Speed,Cloud_Coverage,Bright_Sunshine,Station_Number,X_COR,Y_COR,LATITUDE,LONGITUDE,ALT,Productions
13,356210,3,1,1971,28.3666666666667,13.6666666666667,19.6666666666667,75.6666666666667,0.3,1.1,6.76476190476191,41886,540975.3,737535.8,24.75,90.41,19,141715
13,343255,3,1,1972,29.7,14.4333333333333,8.33333333333333,75.6666666666667,0.233333333333333,1.13333333333333,6.76476190476191,41886,540975.3,737535.8,24.75,90.41,19,119410
13,259000,3,1,1973,28.1666666666667,14.5333333333333,4,75.6666666666667,0.366666666666667,1.13333333333333,6.76476190476191,41886,540975.3,737535.8,24.75,90.41,19,105925
13,327960,3,1,1974,27.8333333333333,14.7333333333333,4,75.6666666666667,0.4,1.13333333333333,6.76476190476191,41886,540975.3,737535.8,24.75,90.41,19,122885
13,275595,3,1,1975,29.5,14.7,1.33333333333333,75.6666666666667,0.066666666666667,1.16666666666667,6.76476190476191,41886,540975.3,737535.8,24.75,90.41,19,134345
13,300410,3,1,1976,28.8333333333333,14.2666666666667,5.33333333333333,73.6666666666667,0.666666666666667,1.26666666666667,6.76476190476191,41886,540975.3,737535.8,24.75,90.41,19,152075
13,277065,3,1,1977,28.0666666666667,14.0333333333333,18.3333333333333,74,1.46666666666667,1.83333333333333,6.76476190476191,41886,540975.3,737535.8,24.75,90.41,19,146665
13,239630,3,1,1978,30.1,14.4,0,73.3333333333333,0.566666666666667,1,6.95333333333334,41886,540975.3,737535.8,24.75,90.41,19,121490
13,302890,3,1,1979,29.9,15.4333333333333,10.3333333333333,77.3333333333333,0.666666666666667,1.46666666666667,8.5,41886,540975.3,737535.8,24.75,90.41,19,139095
13,279625,3,1,1980,29.8,14.5,4,62.6666666666667,0.6,1.76666666666667,7.76666666666667,41886,540975.3,737535.8,24.75,90.41,19,127690
13,300430,3,1,1981,30.1333333333333,14.4666666666667,26.3333333333333,62.3333333333333,0.733333333333333,1.2,7.2,41886,540975.3,737535.8,24.75,90.41,19,115890
13,273990,3,1,1982,29.3333333333333,14.4666666666667,5.66666666666667,64.3333333333333,0.766666666666667,1.26666666666667,7.03333333333333,41886,540975.3,737535.8,24.75,90.41,19,108205
13,365050,3,1,1983,29,14,8,70.3333333333333,0.7,1.53333333333333,7.2,41886,540975.3,737535.8,24.75,90.41,19,146850
13,379570,3,1,1984,29.2333333333333,14.2666666666667,3,70.3333333333333,0.766666666666667,1.56666666666667,7.33333333333333,41886,540975.3,737535.8,24.75,90.41,19,182485
13,358800,3,1,1985,29.4333333333333,14.6333333333333,1.66666666666667,69.6666666666667,0.7,1.63333333333333,7.33333333333333,41886,540975.3,737535.8,24.75,90.41,19,176855
13,395515,3,1,1986,29.7,15.4,33.3333333333333,74.6666666666667,1,2,7.56666666666667,41886,540975.3,737535.8,24.75,90.41,19,187770
13,286915,3,1,1987,29.6333333333333,15.2666666666667,6,79.6666666666667,0.5,1.46666666666667,7.6,41886,540975.3,737535.8,24.75,90.41,19,161535
13,249555,3,1,1988,29.0333333333333,14.9333333333333,46.3333333333333,79,0.566666666666667,1.13333333333333,7.7,41886,540975.3,737535.8,24.75,90.41,19,123975
13,279290,3,1,1989,29.6,13.6,2,77.6666666666667,0.4,0.933333333333333,7.23333333333333,41886,540975.3,737535.8,24.75,90.41,19,156310
13,282670,3,1,1990,30.2333333333333,13.5,3.33333333333333,76,0.4,1.56666666666667,6.96666666666667,41886,540975.3,737535.8,24.75,90.41,19,162730
13,239620,3,1,1991,29.7333333333333,14.0666666666667,27.6666666666667,78.3333333333333,0.366666666666667,1.3,6.1,41886,540975.3,737535.8,24.75,90.41,19,138550
13,275960,3,1,1992,30.4666666666667,13.7666666666667,23.6666666666667,76.6666666666667,0.5,1.4,6.73333333333333,41886,540975.3,737535.8,24.75,90.41,19,164610
13,251200,3,1,1993,29.5666666666667,15.1666666666667,2.66666666666667,75,0.566666666666667,1.33333333333333,7.26666666666667,41886,540975.3,737535.8,24.75,90.41,19,147450
13,273600,3,1,1994,29.7,13.6333333333333,3.33333333333333,69.6666666666667,0.466666666666667,1.7,6.7,41886,540975.3,737535.8,24.75,90.41,19,165340
13,311040,3,1,1995,28.7,15,33.6666666666667,76,0.533333333333333,1.33333333333333,6.46666666666667,41886,540975.3,737535.8,24.75,90.41,19,179490
13,319950,3,1,1996,30.2333333333333,14.0333333333333,0.333333333333333,77.3333333333333,0.5,1.03333333333333,7.56666666666667,41886,540975.3,737535.8,24.75,90.41,19,188460
13,265830,3,1,1997,29.9,14.4666666666667,13.6666666666667,80,0.666666666666667,2.26666666666667,5.53333333333333,41886,540975.3,737535.8,24.75,90.41,19,122150
13,230570,3,1,1998,30.5,15.5666666666667,10.3333333333333,78,0.6,0.966666666666667,7.96666666666667,41886,540975.3,737535.8,24.75,90.41,19,91230
13,282760,3,1,1999,30.2666666666667,14.7666666666667,6.33333333333333,81,0.6,0.766666666666667,7.9,41886,540975.3,737535.8,24.75,90.41,19,157900
13,213630,3,1,2000,29.36666667,14.33333333,0,78.66666667,0.566666667,0.733333333,7.033333333,41886,540975.3,737535.8,24.75,90.41,19,130540
13,196300,3,1,2001,29.4333333333333,15.1666666666667,5.66666666666667,80.6666666666667,0.433333333333333,1.43333333333333,7.13333333333333,41886,540975.3,737535.8,24.75,90.41,19,122880
13,187010,3,1,2002,29.3333333333333,14.3666666666667,29,83.6666666666667,0.566666666666667,1.86666666666667,6.46666666666667,41886,540975.3,737535.8,24.75,90.41,19,118950
13,197330,3,1,2003,28.9,14.7,5.33333333333333,80.6666666666667,0.633333333333333,1.46666666666667,7.43333333333333,41886,540975.3,737535.8,24.75,90.41,19,126910
13,171403,3,1,2004,29.0333333333333,14.3666666666667,7,81.6666666666667,0.533333333333333,1.2,6.13333333333333,41886,540975.3,737535.8,24.75,90.41,19,106629
13,166347,3,1,2005,29.5333333333333,14.4333333333333,0,83.3333333333333,0.366666666666667,1.16666666666667,6.8,41886,540975.3,737535.8,24.75,90.41,19,111734
13,39195,3,1,2006,29.4333333333333,14.1666666666667,0,85,0.4,1.06666666666667,4.76666666666667,41886,540975.3,737535.8,24.75,90.41,19,26028
